File        Generations        Bit Flips          Time
______________________________________________________

uf50-01.cnf	2	5263	0.1564159393310547
uf50-010.cnf	9	27157	0.8086497783660889
uf50-0100.cnf	11	33042	0.9655671119689941
uf50-01000.cnf	4	10820	0.31985044479370117
uf50-0101.cnf	9	24917	0.7324473857879639
uf50-0102.cnf	4	11949	0.3539412021636963
uf50-0103.cnf	1	2639	0.07469844818115234
uf50-0104.cnf	4	11384	0.3333864212036133
uf50-0105.cnf	2	5816	0.17095422744750977
uf50-0106.cnf	19	53237	1.5641589164733887
uf50-0107.cnf	3	8256	0.24414920806884766
uf50-0108.cnf	1	3036	0.09074091911315918
uf50-0109.cnf	1	2874	0.08422398567199707
uf50-011.cnf	3	9755	0.28575968742370605
uf50-0110.cnf	1	2866	0.08472514152526855
uf50-0111.cnf	14	40319	1.1971828937530518
uf50-0112.cnf	20	55141	1.6554017066955566
uf50-0113.cnf	1	3219	0.09525299072265625
uf50-0114.cnf	2	6372	0.19000506401062012
uf50-0115.cnf	1	3065	0.09074115753173828
uf50-0116.cnf	1	3588	0.10477876663208008
uf50-0117.cnf	1	2771	0.08271956443786621
uf50-0118.cnf	14	39795	1.1846506595611572
uf50-0119.cnf	1	2891	0.11279916763305664
uf50-012.cnf	3	8976	0.30330657958984375
uf50-0120.cnf	28	80144	2.5031578540802
uf50-0121.cnf	47	131762	3.9921140670776367
uf50-0122.cnf	1	3207	0.09725832939147949
uf50-0123.cnf	3	8335	0.242645263671875
uf50-0124.cnf	4	10266	0.30029869079589844
uf50-0125.cnf	2	5590	0.16493844985961914
uf50-0126.cnf	1	2862	0.08522653579711914
uf50-0127.cnf	6	16912	0.4963192939758301
uf50-0128.cnf	12	34198	1.0106871128082275
uf50-0129.cnf	13	38306	1.1310067176818848
uf50-013.cnf	11	32329	0.9585490226745605
uf50-0130.cnf	22	59941	1.7942698001861572
uf50-0131.cnf	1	2618	0.07770657539367676
uf50-0132.cnf	4	13350	0.3980584144592285
uf50-0133.cnf	7	20868	0.6211514472961426
uf50-0134.cnf	39	112086	3.3438901901245117
uf50-0135.cnf	1	2898	0.08723211288452148
uf50-0136.cnf	1	3342	0.09775948524475098
uf50-0137.cnf	9	26923	0.8031351566314697
uf50-0138.cnf	35	99215	2.9914534091949463
uf50-0139.cnf	1	2724	0.08272004127502441
uf50-014.cnf	2	6214	0.1910078525543213
uf50-0140.cnf	3	8699	0.2987945079803467
uf50-0141.cnf	3	8198	0.2902717590332031
uf50-0142.cnf	1	2667	0.08071446418762207
uf50-0143.cnf	2	6432	0.1910078525543213
uf50-0144.cnf	1	3318	0.09775948524475098
uf50-0145.cnf	6	17379	0.5143680572509766
uf50-0146.cnf	17	49241	1.4819397926330566
uf50-0147.cnf	6	17822	0.5294077396392822
uf50-0148.cnf	12	35929	1.0648307800292969
uf50-0149.cnf	1	2681	0.07921075820922852
uf50-015.cnf	1	2869	0.08422398567199707
uf50-0150.cnf	1	3044	0.0902397632598877
uf50-0151.cnf	20	57149	1.698014736175537
uf50-0152.cnf	2	5797	0.17396235466003418
uf50-0153.cnf	2	5861	0.1729598045349121
uf50-0154.cnf	1	3015	0.09074115753173828
uf50-0155.cnf	37	103742	3.0686583518981934
uf50-0156.cnf	1	3072	0.0902400016784668
uf50-0157.cnf	1	3475	0.10327434539794922
uf50-0158.cnf	6	17259	0.5093543529510498
uf50-0159.cnf	17	48800	1.4458441734313965
uf50-016.cnf	3	8693	0.2571837902069092
uf50-0160.cnf	1	3560	0.10678410530090332
uf50-0161.cnf	1	2666	0.0797119140625
uf50-0162.cnf	33	104024	3.112274408340454
uf50-0163.cnf	1	2648	0.08021330833435059
uf50-0164.cnf	2	6033	0.179978609085083
uf50-0165.cnf	4	11512	0.3353917598724365
uf50-0166.cnf	2	6798	0.19802641868591309
uf50-0167.cnf	1	2772	0.08171701431274414
uf50-0168.cnf	7	20315	0.6121277809143066
uf50-0169.cnf	1	2748	0.08221864700317383
uf50-017.cnf	3	8546	0.2566823959350586
uf50-0170.cnf	2	5848	0.1729598045349121
uf50-0171.cnf	4	10383	0.3123304843902588
uf50-0172.cnf	1	3162	0.09224510192871094
uf50-0173.cnf	27	79137	2.3306965827941895
uf50-0174.cnf	1	3074	0.09074139595031738
uf50-0175.cnf	7	21312	0.6291725635528564
uf50-0176.cnf	17	49729	1.4593801498413086
uf50-0177.cnf	3	9405	0.28225040435791016
uf50-0178.cnf	1	2802	0.083221435546875
uf50-0179.cnf	3	7723	0.23111438751220703
uf50-018.cnf	1	2733	0.08221888542175293
uf50-0180.cnf	8	22775	0.6642661094665527
uf50-0181.cnf	29	85277	2.5171923637390137
uf50-0182.cnf	3	8639	0.2566823959350586
uf50-0183.cnf	1	3044	0.08973836898803711
uf50-0184.cnf	6	18212	0.5344209671020508
uf50-0185.cnf	4	10825	0.31884765625
uf50-0186.cnf	5	14652	0.4326503276824951
uf50-0187.cnf	31	90408	2.6791226863861084
uf50-0188.cnf	1	3320	0.09976506233215332
